Charge Calibration parameters for Preamplifier Gain of 20
Channel P1_HG_ping P1_err_HG_ping P0_HG_ping P0_err_HG_ping chi2_HG_ping P1_HG_pong P1_err_HG_pong P0_HG_pong P0_err_HG_pong chi2_HG_pong Entries_LG_ping P1_LG_ping Entries_LG_pong P1_LG_pong 
 0  118.0  2.5  2.0  2.3  39.0  126.2  1.1  2.1  1.0  7.4  6055  15.021  6039  14.4138 
 1  124.0  4.1  -0.2  3.5  88.1  135.9  1.4  -2.4  0.9  2.6  3456  13.5711  3453  14.6553 
 2  114.9  1.8  7.0  1.5  17.7  118.9  3.4  1.1  2.9  60.4  807  14.4652  764  14.0208 
 3  129.0  5.1  -3.9  4.6  165.8  125.1  1.9  -1.1  1.8  23.6  4437  13.7323  4377  14.4077 
 4  122.0  2.1  1.6  2.2  40.4  118.6  1.6  0.6  1.7  22.7  6097  12.6047  6079  12.4402 
 5  128.8  3.6  2.0  2.5  48.6  125.6  1.5  -2.4  1.1  7.8  6068  14.1804  6062  13.9944 
 6  125.3  2.0  0.7  1.6  20.2  125.3  1.0  -1.5  0.8  4.5  0 0 0 0
 7  129.3  2.1  -3.7  2.6  52.1  118.0  1.5  4.4  1.5  10.9  348  13.4786  382  13.7392 
 8  122.1  1.7  -1.3  1.1  9.7  121.1  1.7  1.6  1.2  10.0  0 0 0 0
 9  125.8  1.4  -4.3  1.2  9.6  122.2  1.0  4.7  0.8  4.9  4864  14.9373  4858  14.746 
 10  121.4  1.9  -1.8  2.0  32.0  125.2  2.7  -1.8  2.8  61.6  6123  13.8425  6106  14.3095 
 11  118.1  1.3  3.7  1.0  8.5  120.0  3.1  1.9  2.3  40.6  0 0 0 0
 12  124.3  4.1  0.6  2.6  51.2  127.1  3.0  -0.3  2.0  28.0  0 0 0 0
 13  124.6  2.5  0.5  1.6  18.8  121.6  1.3  0.6  0.8  4.6  6058  15.045  6049  14.7056 
 14  123.5  1.5  -2.8  1.2  10.2  124.0  4.3  -0.2  3.4  83.5  0 0 0 0
 15  127.2  2.7  -4.0  2.5  48.4  121.5  0.8  2.3  0.8  4.6  1323  14.2268  1291  13.8661 
 16  126.9  5.2  4.1  6.2  328.1  122.4  3.2  -0.5  4.2  134.7  4685  14.5835  4663  14.4693 
 17  126.5  4.4  -2.7  5.5  224.6  130.0  2.0  0.7  2.4  45.3  1254  14.3968  1241  14.1452 
 18  128.3  2.1  -1.9  2.2  35.9  129.3  2.6  -1.8  2.7  57.6  482  13.4478  508  14.0984 
 19  126.2  1.3  3.6  1.2  11.0  129.1  0.3  -1.5  0.2  0.4  0 0 0 0
 20  123.9  2.5  5.3  2.0  30.9  128.8  5.4  -5.6  4.5  144.1  675  13.6123  741  14.9566 
 21  124.1  3.1  -0.6  3.4  91.4  129.6  1.0  8.2  1.0  8.7  4431  15.0301  4380  14.9939 
 22  128.6  2.3  1.7  2.0  34.6  130.4  2.0  2.2  1.7  22.4  270  13.2376  267  14.7543 
 23  123.7  3.1  2.5  2.2  38.1  129.0  3.5  -1.9  2.5  44.8  0 0 0 0
 24  131.9  2.9  -1.0  3.8  109.1  137.8  3.7  -7.0  4.7  163.0  6003  14.9474  6003  14.9871 
 25  125.3  1.6  1.0  2.2  39.5  123.6  1.1  4.1  1.5  18.1  5859  15.7974  5871  15.1083 
