Fine time information for HG/LG threshold at 520 DACu
Channel_nb fine_time_min fine_time_max 
0 32 921
1 35 934
2 30 925
3 24 917
4 31 920
5 28 921
6 25 908
7 23 933
8 27 913
9 47 933
10 31 912
11 31 923
12 33 920
13 32 924
14 26 933
15 42 930
16 5 999
17 14 995
18 27 998
19 25 997
20 22 999
21 14 998
22 16 999
23 28 994
24 13 999
25 11 999
26 20 999
27 25 984
28 31 971
29 22 999
30 10 999
31 38 993
32 17 949
33 27 947
34 27 947
35 22 951
36 31 948
37 35 946
38 36 957
39 31 954
40 26 963
41 34 950
42 29 931
43 30 933
44 32 935
45 31 951
46 27 924
47 35 939
48 26 941
49 18 937
50 15 941
51 15 932
52 13 922
53 30 947
54 26 938
55 27 934
56 19 920
57 19 932
58 24 933
59 24 930
60 20 938
61 27 934
62 23 925
63 21 948
64 25 930
65 11 930
66 25 933
67 21 922
68 22 925
69 26 935
70 23 915
71 17 978
72 15 912
73 19 919
74 15 917
75 13 938
76 17 920
77 13 931
78 25 919
79 22 936
80 32 931
81 40 945
82 37 947
83 27 932
84 29 937
85 34 942
86 37 934
87 34 988
88 39 934
89 43 943
90 30 930
91 35 944
92 44 952
93 42 942
94 32 924
95 11 929
96 7 962
97 19 946
98 16 927
99 21 926
100 6 931
101 17 935
102 21 931
103 10 925
104 15 915
105 9 926
106 9 932
107 20 937
108 7 923
109 13 934
110 8 918
111 19 937
112 19 929
113 28 931
114 31 943
115 24 942
116 20 954
117 26 947
118 29 930
119 24 932
120 26 982
121 28 929
122 27 933
123 23 910
124 36 939
125 21 939
126 32 925
127 38 932
